dataset_id,subset_id,text_id,output
inspec,controlled,dev_181,application program interfaces;electric fields;electromagnetic wave scattering;electromagnetism;impedance matrix;magnetic fields;matrix multiplication;message passing;method of moments;parallel algorithms;parallel architectures;physics computing;sparse matrices;workstations
inspec,controlled,dev_1810,adaptive control;computational complexity;control system synthesis;delay systems;filtering theory;pole assignment;uncertain systems
inspec,controlled,dev_1811,adaptive control;closed loop systems;control system synthesis;lyapunov methods;manipulator dynamics;neurocontrollers;robust control;tracking
inspec,controlled,dev_1812,bode diagrams;frequency response;frequency domain analysis;frequency domain synthesis;nyquist diagrams;polynomials;robust control;uncertain systems
inspec,controlled,dev_1813,closed loop systems;continuous time systems;control system synthesis;cranes;digital control;discrete time systems;linear systems;matrix algebra;position control;state feedback
inspec,controlled,dev_1814,control system analysis;observers;robust control
inspec,controlled,dev_1815,control system synthesis;observers;robust control;transfer functions;tuning
inspec,controlled,dev_1816,adaptive control;closed loop systems;compensation;control system synthesis;feedback;nonlinear control systems;power system stability;thyristor applications
inspec,controlled,dev_1817,adaptive control;control system analysis;convergence;feedback;linearisation techniques;nonlinear control systems;observers;perturbation techniques;stability;variable structure systems
inspec,controlled,dev_1818,chemical technology;closed loop systems;control system synthesis;noise;nonlinear systems;robust control;two term control;uncertain systems;variable structure systems
inspec,controlled,dev_1819,closed loop systems;controllability;discrete time systems;observability;poles and zeros;sampled data systems
inspec,controlled,dev_182,algorithm theory;file organisation
inspec,controlled,dev_1820,capacitors;circuit simulation;power electronics;power engineering computing;resistors;switching circuits
inspec,controlled,dev_1821,bridge circuits;dc dc power convertors;electric current control;pwm power convertors;resonant power convertors;switching circuits;voltage control
inspec,controlled,dev_1822,ac dc power convertors;bridge circuits;electric current control;harmonic distortion;power conversion harmonics;power supply quality;power system control;pwm power convertors;rectifying circuits;switching circuits;voltage control
inspec,controlled,dev_1823,active filters;compensation;control system analysis;control system synthesis;harmonic distortion;load electric;neurocontrollers;power harmonic filters;power system control;power system harmonics
inspec,controlled,dev_1824,active filters;compensation;control system synthesis;dc ac power convertors;electric current control;power harmonic filters;power supply quality;power system control;power system harmonics;pwm invertors;reactive power control
inspec,controlled,dev_1825,active filters;compensation;control system analysis;fuzzy control;microcontrollers;power harmonic filters;power supply quality;power system control;power system harmonics;reactive power control
inspec,controlled,dev_1826,biology computing;data models;information services;macromolecules;molecular biophysics;physiological models;probability;topology;vectors
inspec,controlled,dev_1827,algorithm theory;biology computing;cellular biophysics;computational complexity
inspec,controlled,dev_1828,computational complexity;constraint theory;data structures;dynamic programming;genetic algorithms
inspec,controlled,dev_1829,computational geometry;graph theory;probability
inspec,controlled,dev_183,algorithm theory;markov processes;sorting
inspec,controlled,dev_1830,approximation theory;computational geometry;graph theory
inspec,controlled,dev_1831,computational complexity;deterministic algorithms;radio networks
inspec,controlled,dev_1832,boolean functions;threshold logic
inspec,controlled,dev_1833,encoding;geographic information systems;government policies;standards;town and country planning
inspec,controlled,dev_1834,cartography;formal languages;formal verification;geography;law administration;logic programming;town and country planning
inspec,controlled,dev_1835,cartography;geographic information systems;terrain mapping;town and country planning;visual databases
inspec,controlled,dev_1836,cartography;geographic information systems;least squares approximations;town and country planning
inspec,controlled,dev_1837,cartography;geodesy;government data processing;politics;socio economic effects;town and country planning
inspec,controlled,dev_1838,cartography;government data processing;management of change;real estate data processing;systems re engineering;town and country planning
inspec,controlled,dev_1839,cartography;socio economic effects;systems analysis;town and country planning
inspec,controlled,dev_184,algorithm theory;graph theory;matrix algebra
inspec,controlled,dev_1840,application program interfaces;client server systems;distributed databases;distributed object management;workflow management software
inspec,controlled,dev_1841,hypermedia markup languages
inspec,controlled,dev_1842,business communication;electronic commerce;electronic data interchange;internet;protocols
inspec,controlled,dev_1843,client server systems;decision support systems;electronic data interchange;manufacturing resources planning;production control
inspec,controlled,dev_1844,electronic commerce;knowledge engineering;multi agent systems;object oriented programming;software libraries;specification languages
inspec,controlled,dev_1845,business communication;contracts;electronic commerce
inspec,controlled,dev_1846,client server systems;distributed databases;electronic commerce;knowledge engineering;nomenclature;query processing
inspec,controlled,dev_1847,electronic commerce;formal specification;hypermedia markup languages;specification languages
inspec,controlled,dev_1848,contracts;electronic commerce
inspec,controlled,dev_1849,client server systems;driver information systems;electronic commerce;information dissemination;internet;knowledge engineering;online front ends
inspec,controlled,dev_185,computational complexity;constraint theory;graph theory
inspec,controlled,dev_1850,aerospace industry;electronic commerce;hypermedia markup languages;transaction processing
inspec,controlled,dev_1851,client server systems;data privacy;file servers;hypermedia markup languages;information needs;information resources;internet;online front ends
inspec,controlled,dev_1852,hypermedia markup languages;object oriented databases;query processing;relational databases;storage management
inspec,controlled,dev_1853,accounting;workflow management software
inspec,controlled,dev_1854,accounting
